Title,Date,Year,Month,Day,Weekday,Gross,Days_Since_Release,Price,Tickets,Genre,Info,MPAA_Rating,Violence,viol_strong,viol_mild,viol_non,Exp_Violence,exp_viol_strong,exp_viol_mild,exp_viol_non,more_violent,as_violent,less_violent
Saving Private Ryan,1998-09-30,1998,9,30,4,230648,69,4.69,49178.6780383795,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1998-10-01,1998,10,1,5,180628,70,4.69,38513.4328358209,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1998-10-02,1998,10,2,6,435000,71,4.69,92750.5330490405,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1998-10-03,1998,10,3,7,805000,72,4.69,171641.791044776,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1998-10-04,1998,10,4,1,416000,73,4.69,88699.3603411514,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1998-10-05,1998,10,5,2,131076,74,4.69,27947.9744136461,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1998-10-06,1998,10,6,3,169414,75,4.69,36122.3880597015,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1998-10-07,1998,10,7,4,152667,76,4.69,32551.5991471215,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1998-10-08,1998,10,8,5,163619,77,4.69,34886.7803837953,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1998-10-12,1998,10,12,2,187422,81,4.69,39962.0469083156,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1998-10-13,1998,10,13,3,124118,82,4.69,26464.3923240938,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1998-10-14,1998,10,14,4,120976,83,4.69,25794.4562899787,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1998-10-15,1998,10,15,5,125691,84,4.69,26799.7867803838,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-05,1999,2,5,6,1543000,197,5.08,303740.157480315,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-06,1999,2,6,7,1625000,198,5.08,319881.88976378,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-07,1999,2,7,1,1076000,199,5.08,211811.023622047,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-08,1999,2,8,2,464241,200,5.08,91386.0236220472,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-09,1999,2,9,3,370064,201,5.08,72847.2440944882,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-10,1999,2,10,4,339409,202,5.08,66812.7952755906,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-11,1999,2,11,5,324981,203,5.08,63972.6377952756,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-12,1999,2,12,6,735000,204,5.08,144685.039370079,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-13,1999,2,13,7,1425000,205,5.08,280511.811023622,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-14,1999,2,14,1,1240000,206,5.08,244094.488188976,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-15,1999,2,15,2,592404,207,5.08,116614.960629921,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-16,1999,2,16,3,302379,208,5.08,59523.4251968504,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-17,1999,2,17,4,249032,209,5.08,49022.0472440945,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-18,1999,2,18,5,267291,210,5.08,52616.3385826772,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-19,1999,2,19,6,580000,211,5.08,114173.228346457,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-20,1999,2,20,7,1125000,212,5.08,221456.692913386,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-21,1999,2,21,1,707000,213,5.08,139173.228346457,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-22,1999,2,22,2,188472,214,5.08,37100.7874015748,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-23,1999,2,23,3,214789,215,5.08,42281.2992125984,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-24,1999,2,24,4,188403,216,5.08,37087.2047244095,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-25,1999,2,25,5,186392,217,5.08,36691.3385826772,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-26,1999,2,26,6,379187,218,5.08,74643.1102362205,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-27,1999,2,27,7,775000,219,5.08,152559.05511811,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-02-28,1999,2,28,1,481000,220,5.08,94685.0393700787,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-01,1999,3,1,2,127905,221,5.08,25178.1496062992,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-02,1999,3,2,3,160302,222,5.08,31555.5118110236,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-03,1999,3,3,4,135693,223,5.08,26711.2204724409,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-04,1999,3,4,5,150037,224,5.08,29534.842519685,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-05,1999,3,5,6,304932,225,5.08,60025.9842519685,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-06,1999,3,6,7,535000,226,5.08,105314.960629921,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-07,1999,3,7,1,341000,227,5.08,67125.9842519685,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-08,1999,3,8,2,111603,228,5.08,21969.094488189,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-09,1999,3,9,3,133802,229,5.08,26338.9763779528,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-10,1999,3,10,4,124329,230,5.08,24474.2125984252,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-11,1999,3,11,5,125704,231,5.08,24744.8818897638,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-14,1999,3,14,1,256000,234,5.08,50393.7007874016,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-15,1999,3,15,2,110279,235,5.08,21708.4645669291,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-16,1999,3,16,3,130209,236,5.08,25631.6929133858,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-17,1999,3,17,4,101762,237,5.08,20031.8897637795,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-18,1999,3,18,5,140228,238,5.08,27603.937007874,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-21,1999,3,21,1,287000,241,5.08,56496.062992126,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-22,1999,3,22,2,136034,242,5.08,26778.3464566929,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-23,1999,3,23,3,140708,243,5.08,27698.4251968504,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-24,1999,3,24,4,115430,244,5.08,22722.4409448819,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-25,1999,3,25,5,121663,245,5.08,23949.4094488189,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-28,1999,3,28,1,282000,248,5.08,55511.811023622,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-29,1999,3,29,2,84899,249,5.08,16712.4015748031,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-30,1999,3,30,3,110433,250,5.08,21738.7795275591,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-03-31,1999,3,31,4,94308,251,5.08,18564.5669291339,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-04,1999,4,4,1,199000,255,5.08,39173.2283464567,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-05,1999,4,5,2,75719,256,5.08,14905.3149606299,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-06,1999,4,6,3,73499,257,5.08,14468.3070866142,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-07,1999,4,7,4,68795,258,5.08,13542.3228346457,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-08,1999,4,8,5,66413,259,5.08,13073.4251968504,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-11,1999,4,11,1,120000,262,5.08,23622.0472440945,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-12,1999,4,12,2,133611,263,5.08,26301.3779527559,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-13,1999,4,13,3,41913,264,5.08,8250.5905511811,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-14,1999,4,14,4,35712,265,5.08,7029.92125984252,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-15,1999,4,15,5,41431,266,5.08,8155.70866141732,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-18,1999,4,18,1,170000,269,5.08,33464.5669291339,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-19,1999,4,19,2,57413,270,5.08,11301.7716535433,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-20,1999,4,20,3,65211,271,5.08,12836.811023622,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-21,1999,4,21,4,60191,272,5.08,11848.6220472441,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-22,1999,4,22,5,64807,273,5.08,12757.2834645669,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-26,1999,4,26,2,43114,277,5.08,8487.00787401575,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-27,1999,4,27,3,51202,278,5.08,10079.1338582677,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-28,1999,4,28,4,42876,279,5.08,8440.15748031496,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-04-29,1999,4,29,5,45521,280,5.08,8960.82677165354,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Saving Private Ryan,1999-05-02,1999,5,2,1,70000,283,5.08,13779.5275590551,Drama,"R for intense prolonged realistically graphic sequences of war violence, and for language",R,9,TRUE,FALSE,FALSE,7.35429503315615,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
